order_id,customer_id,order_date,sales_channel,region,order_status
O006661,C00443,2023-11-15,Marketplace,Midwest,Completed
O006662,C00049,2023-10-04,Mobile App,South,Completed
O006663,C00600,2023-01-08,Marketplace,West,Completed
O006664,C01407,2023-11-17,Online,Northeast,Completed
O006665,C01276,2025-05-08,Marketplace,Northeast,Completed
O006666,C00069,2023-12-15,Online,Midwest,Cancelled
O006667,C00799,2023-08-29,Mobile App,Midwest,Completed
O006668,C01492,2023-01-03,Retail Store,West,Completed
O006669,C01108,2023-08-21,Retail Store,Midwest,Completed
O006670,C00513,2024-03-21,Retail Store,West,Completed
O006671,C00068,2023-03-10,Marketplace,South,Completed
O006672,C00844,2024-09-01,Mobile App,Northeast,Completed
O006673,C01427,2025-01-12,Marketplace,Northeast,Completed
O006674,C01181,2025-08-26,Marketplace,South,Completed
O006675,C00555,2024-04-24,Mobile App,Northeast,Completed
O006676,C00096,2023-03-09,Retail Store,West,Completed
O006677,C00937,2023-04-03,Mobile App,West,Completed
O006678,C01038,2024-06-03,Mobile App,Midwest,Completed
O006679,C01108,2024-08-23,Marketplace,South,Completed
O006680,C00438,2025-08-22,Online,West,Completed
O006681,C01338,2024-02-28,Retail Store,Northeast,Returned
O006682,C01085,2023-11-05,Mobile App,South,Returned
O006683,C00954,2023-10-30,Marketplace,South,Completed
O006684,C00815,2025-12-09,Mobile App,Northeast,Completed
O006685,C00840,2025-03-28,Online,Midwest,Completed
O006686,C00215,2023-12-13,Marketplace,West,Completed
O006687,C00957,2024-09-28,Mobile App,South,Completed
O006688,C00271,2025-08-18,Online,Northeast,Completed
O006689,C00790,2025-02-19,Online,Northeast,Completed
O006690,C00305,2023-05-30,Marketplace,Northeast,Completed
O006691,C00602,2025-01-21,Online,Midwest,Completed
O006692,C01003,2024-06-27,Marketplace,South,Completed
O006693,C00068,2025-04-28,Retail Store,West,Completed
O006694,C00924,2023-12-11,Mobile App,South,Completed
O006695,C00814,2024-07-03,Online,Midwest,Completed
O006696,C00175,2025-01-01,Online,Northeast,Completed
O006697,C00361,2025-03-15,Mobile App,South,Completed
O006698,C00158,2023-05-26,Marketplace,Northeast,Completed
O006699,C01396,2024-12-12,Marketplace,South,Returned
O006700,C01223,2023-06-08,Retail Store,West,Completed
O006701,C00714,2023-09-25,Mobile App,South,Completed
O006702,C00980,2025-06-26,Marketplace,Midwest,Completed
O006703,C00328,2025-09-19,Retail Store,South,Returned
O006704,C00893,2025-12-02,Marketplace,South,Completed
O006705,C00098,2024-04-26,Mobile App,Midwest,Completed
O006706,C00804,2025-08-24,Online,South,Completed
O006707,C00850,2024-01-09,Marketplace,West,Completed
O006708,C01206,2023-02-15,Retail Store,West,Completed
O006709,C00382,2023-02-21,Mobile App,Northeast,Completed
O006710,C01350,2024-02-18,Online,West,Completed
O006711,C00481,2023-11-15,Mobile App,Northeast,Completed
O006712,C00443,2023-10-18,Marketplace,Northeast,Completed
O006713,C01186,2025-10-18,Mobile App,South,Completed
O006714,C01169,2025-10-27,Retail Store,Midwest,Completed
O006715,C01251,2025-05-03,Mobile App,South,Completed
O006716,C00290,2025-03-20,Retail Store,South,Completed
O006717,C01264,2025-11-20,Retail Store,Northeast,Completed
O006718,C01362,2025-05-02,Online,Northeast,Completed
O006719,C00539,2023-03-05,Online,Northeast,Completed
O006720,C00301,2023-12-29,Retail Store,West,Completed
O006721,C00992,2023-09-18,Retail Store,South,Completed
O006722,C00275,2025-09-27,Marketplace,South,Completed
O006723,C00714,2023-07-28,Mobile App,Midwest,Completed
O006724,C01267,2023-07-17,Mobile App,West,Completed
O006725,C00741,2025-06-25,Online,Midwest,Completed
O006726,C00009,2023-05-21,Marketplace,West,Returned
O006727,C00461,2024-10-27,Mobile App,Northeast,Completed
O006728,C00951,2023-01-10,Retail Store,Midwest,Completed
O006729,C00625,2025-04-11,Marketplace,West,Completed
O006730,C00276,2023-06-25,Online,South,Completed
O006731,C01101,2023-09-01,Retail Store,Northeast,Completed
O006732,C00842,2025-01-17,Mobile App,Northeast,Completed
O006733,C00130,2025-11-07,Marketplace,Midwest,Completed
O006734,C00728,2025-05-11,Online,Midwest,Completed
O006735,C00832,2025-04-24,Online,West,Completed
O006736,C00628,2025-02-13,Retail Store,Midwest,Completed
O006737,C01366,2024-04-25,Online,West,Completed
O006738,C00608,2024-05-30,Online,South,Completed
O006739,C01019,2024-02-09,Marketplace,Northeast,Completed
O006740,C00371,2024-07-13,Mobile App,South,Completed
O006741,C01468,2023-09-26,Marketplace,Northeast,Completed
O006742,C00528,2023-02-27,Marketplace,South,Completed
O006743,C01356,2023-07-26,Mobile App,Northeast,Completed
O006744,C00031,2024-04-29,Mobile App,Midwest,Completed
O006745,C00644,2023-02-19,Mobile App,Midwest,Completed
O006746,C01332,2024-03-21,Marketplace,Midwest,Cancelled
O006747,C00135,2024-08-26,Marketplace,South,Completed
O006748,C00472,2023-05-13,Mobile App,West,Completed
O006749,C00534,2023-06-24,Mobile App,Midwest,Completed
O006750,C00663,2025-11-02,Retail Store,South,Completed
O006751,C00067,2023-10-16,Marketplace,South,Completed
O006752,C01129,2024-06-05,Online,Midwest,Completed
O006753,C00944,2024-09-13,Online,Midwest,Completed
O006754,C00875,2023-07-24,Mobile App,Northeast,Completed
O006755,C00620,2024-02-05,Retail Store,Northeast,Completed
O006756,C00445,2023-07-24,Marketplace,South,Completed
O006757,C00791,2025-08-12,Online,Midwest,Completed
O006758,C00559,2023-01-23,Mobile App,Midwest,Completed
O006759,C00784,2025-09-18,Marketplace,South,Completed
O006760,C00856,2025-09-17,Retail Store,Northeast,Completed
O006761,C00929,2023-12-23,Retail Store,Northeast,Completed
O006762,C00288,2025-03-05,Marketplace,West,Completed
O006763,C00183,2023-04-18,Marketplace,Midwest,Completed
O006764,C00909,2023-08-05,Marketplace,West,Completed
O006765,C01007,2025-02-27,Retail Store,Midwest,Completed
O006766,C00706,2023-10-22,Mobile App,Midwest,Completed
O006767,C00003,2024-11-16,Retail Store,Midwest,Completed
O006768,C01446,2023-08-18,Mobile App,Midwest,Completed
O006769,C00465,2024-07-10,Marketplace,Northeast,Completed
O006770,C00708,2024-11-19,Marketplace,Midwest,Completed
O006771,C00183,2023-04-28,Retail Store,Midwest,Returned
O006772,C00804,2023-05-07,Mobile App,Midwest,Completed
O006773,C01324,2024-03-22,Retail Store,Midwest,Completed
O006774,C00238,2024-01-17,Mobile App,South,Completed
O006775,C01049,2025-05-25,Mobile App,West,Completed
O006776,C01098,2024-02-20,Retail Store,Midwest,Completed
O006777,C00839,2025-08-06,Mobile App,West,Completed
O006778,C00291,2025-03-13,Retail Store,South,Completed
O006779,C00999,2024-07-06,Marketplace,South,Completed
O006780,C00199,2025-10-26,Online,West,Completed
O006781,C00435,2025-06-14,Retail Store,Midwest,Completed
O006782,C00757,2024-02-04,Online,Midwest,Completed
O006783,C01243,2024-11-20,Retail Store,South,Completed
O006784,C01442,2023-05-06,Mobile App,West,Completed
O006785,C00915,2024-07-20,Mobile App,Northeast,Completed
O006786,C00175,2024-09-04,Retail Store,South,Completed
O006787,C00146,2024-06-23,Retail Store,South,Completed
O006788,C00948,2023-03-09,Marketplace,West,Returned
O006789,C00536,2025-01-08,Online,West,Returned
O006790,C01372,2025-01-27,Marketplace,South,Completed
O006791,C00755,2023-02-10,Retail Store,South,Completed
O006792,C00928,2024-04-19,Marketplace,Northeast,Completed
O006793,C01367,2024-10-18,Online,Northeast,Completed
O006794,C01273,2024-12-25,Retail Store,Northeast,Completed
O006795,C00836,2024-04-12,Online,Midwest,Completed
O006796,C01023,2023-08-31,Online,Northeast,Completed
O006797,C01204,2023-10-12,Mobile App,Northeast,Completed
O006798,C00009,2024-03-07,Mobile App,Northeast,Completed
O006799,C00623,2023-05-12,Marketplace,Northeast,Completed
O006800,C01264,2025-07-01,Online,South,Cancelled
O006801,C00493,2024-10-21,Marketplace,South,Completed
O006802,C01256,2023-02-27,Marketplace,Midwest,Completed
O006803,C00772,2024-08-22,Retail Store,Midwest,Completed
O006804,C00432,2024-04-19,Mobile App,South,Completed
O006805,C00702,2024-09-21,Online,West,Completed
O006806,C00109,2024-08-18,Mobile App,South,Completed
O006807,C00101,2023-08-29,Marketplace,West,Completed
O006808,C00413,2024-06-22,Retail Store,Northeast,Completed
O006809,C00994,2024-08-18,Marketplace,Northeast,Completed
O006810,C00584,2024-02-03,Mobile App,South,Completed
O006811,C00228,2023-03-28,Mobile App,West,Completed
O006812,C00189,2025-12-24,Marketplace,South,Completed
O006813,C00451,2024-01-21,Online,South,Completed
O006814,C01383,2025-12-03,Online,Northeast,Completed
O006815,C00483,2023-05-05,Mobile App,South,Cancelled
O006816,C01384,2025-09-09,Mobile App,Northeast,Completed
O006817,C01246,2024-12-29,Retail Store,West,Completed
O006818,C01351,2024-09-26,Online,Midwest,Completed
O006819,C00598,2024-01-23,Marketplace,Midwest,Completed
O006820,C00333,2024-05-24,Retail Store,West,Completed
O006821,C01276,2024-04-19,Mobile App,Midwest,Completed
O006822,C00536,2024-12-07,Retail Store,Northeast,Completed
O006823,C01275,2023-02-18,Retail Store,South,Completed
O006824,C01260,2025-02-09,Retail Store,South,Returned
O006825,C00785,2023-07-03,Marketplace,Northeast,Completed
O006826,C00911,2025-11-30,Marketplace,South,Completed
O006827,C01107,2024-03-19,Online,Midwest,Completed
O006828,C01068,2025-03-08,Mobile App,West,Completed
O006829,C00374,2024-12-07,Online,Midwest,Returned
O006830,C00621,2025-01-15,Retail Store,Midwest,Completed
O006831,C00915,2023-10-17,Retail Store,Northeast,Completed
O006832,C00387,2025-08-12,Mobile App,Northeast,Completed
O006833,C00673,2025-07-14,Online,West,Completed
O006834,C01176,2025-12-20,Online,South,Completed
O006835,C01481,2024-07-15,Online,Northeast,Completed
O006836,C00113,2025-11-06,Mobile App,Northeast,Completed
O006837,C01220,2025-07-18,Retail Store,South,Completed
O006838,C00319,2025-01-01,Marketplace,Northeast,Completed
O006839,C01244,2023-04-25,Marketplace,West,Returned
O006840,C01438,2024-03-09,Online,South,Completed
O006841,C00793,2023-07-31,Marketplace,West,Completed
O006842,C00337,2023-12-23,Marketplace,Northeast,Completed
O006843,C00621,2024-03-01,Retail Store,South,Completed
O006844,C00815,2023-12-29,Retail Store,Midwest,Completed
O006845,C01226,2023-12-17,Online,Midwest,Completed
O006846,C00154,2024-09-14,Retail Store,Midwest,Returned
O006847,C00402,2025-06-18,Marketplace,West,Returned
O006848,C00855,2023-12-26,Retail Store,Midwest,Completed
O006849,C01020,2025-05-27,Marketplace,Midwest,Completed
O006850,C00996,2024-10-24,Online,West,Completed
O006851,C00812,2025-01-18,Marketplace,Northeast,Completed
O006852,C00691,2025-04-26,Online,Midwest,Completed
O006853,C00679,2024-10-03,Marketplace,South,Completed
O006854,C00538,2023-12-06,Marketplace,West,Completed
O006855,C01494,2025-01-01,Online,Northeast,Completed
O006856,C00014,2025-03-24,Marketplace,West,Completed
O006857,C00065,2024-01-11,Retail Store,Midwest,Completed
O006858,C00001,2025-08-09,Mobile App,Midwest,Completed
O006859,C00226,2024-11-16,Mobile App,South,Completed
O006860,C01190,2023-01-26,Retail Store,South,Completed
O006861,C00775,2023-10-03,Mobile App,West,Completed
O006862,C00540,2024-08-24,Marketplace,West,Completed
O006863,C01379,2023-07-19,Retail Store,South,Completed
O006864,C00458,2024-05-07,Mobile App,Midwest,Completed
O006865,C00888,2024-08-23,Retail Store,Northeast,Completed
O006866,C00274,2024-11-26,Marketplace,South,Completed
O006867,C01171,2023-09-23,Online,Northeast,Completed
O006868,C00511,2024-09-10,Online,West,Completed
O006869,C00430,2025-05-16,Marketplace,South,Completed
O006870,C00645,2023-07-17,Online,Northeast,Cancelled
O006871,C01301,2024-10-21,Online,West,Completed
O006872,C00058,2024-07-05,Retail Store,Northeast,Completed
O006873,C00537,2025-11-30,Retail Store,South,Completed
O006874,C00034,2023-12-11,Retail Store,Northeast,Completed
O006875,C01053,2024-08-25,Mobile App,Northeast,Returned
O006876,C00556,2025-04-13,Online,Midwest,Completed
O006877,C00674,2023-12-23,Online,Midwest,Completed
O006878,C01242,2024-11-16,Online,Northeast,Completed
O006879,C00005,2025-07-05,Marketplace,West,Completed
O006880,C01397,2025-02-15,Marketplace,Northeast,Completed
O006881,C00748,2023-08-19,Online,South,Completed
O006882,C01231,2024-02-24,Retail Store,West,Completed
O006883,C00993,2025-01-16,Marketplace,South,Completed
O006884,C00852,2023-09-27,Online,South,Completed
O006885,C00891,2024-05-30,Online,Northeast,Completed
O006886,C00255,2025-10-15,Online,West,Completed
O006887,C00056,2023-06-07,Retail Store,South,Completed
O006888,C00685,2025-02-24,Marketplace,Northeast,Completed
O006889,C01152,2024-06-19,Retail Store,South,Completed
O006890,C00977,2024-02-15,Retail Store,South,Completed
O006891,C00498,2024-07-04,Marketplace,Northeast,Completed
O006892,C01150,2023-01-06,Online,Northeast,Completed
O006893,C01477,2023-06-29,Mobile App,Northeast,Completed
O006894,C00427,2024-10-29,Mobile App,South,Completed
O006895,C00026,2023-06-16,Marketplace,West,Completed
O006896,C01031,2023-10-24,Marketplace,West,Completed
O006897,C01263,2024-05-18,Online,West,Completed
O006898,C00354,2024-01-29,Online,South,Returned
O006899,C00626,2024-01-06,Retail Store,Northeast,Completed
O006900,C00230,2024-05-04,Marketplace,Midwest,Completed
O006901,C00524,2023-07-20,Retail Store,West,Completed
O006902,C00290,2023-03-12,Retail Store,Midwest,Completed
O006903,C01047,2023-01-31,Retail Store,South,Completed
O006904,C00090,2023-07-19,Online,West,Completed
O006905,C00489,2024-04-02,Marketplace,Northeast,Completed
O006906,C00460,2024-06-11,Online,Northeast,Completed
O006907,C00681,2025-08-26,Online,South,Completed
O006908,C00477,2024-12-12,Marketplace,Northeast,Completed
O006909,C01287,2023-04-07,Retail Store,Northeast,Completed
O006910,C01133,2025-09-23,Retail Store,West,Completed
O006911,C00790,2023-06-16,Marketplace,Northeast,Completed
O006912,C00217,2023-03-31,Mobile App,South,Completed
O006913,C00583,2025-02-12,Retail Store,West,Completed
O006914,C00239,2023-11-09,Mobile App,South,Completed
O006915,C00492,2023-07-25,Retail Store,Northeast,Completed
O006916,C01209,2024-10-30,Mobile App,Northeast,Completed
O006917,C01042,2025-12-14,Retail Store,Midwest,Completed
O006918,C00289,2024-07-23,Retail Store,West,Completed
O006919,C01003,2023-04-23,Retail Store,Midwest,Completed
O006920,C00918,2023-09-15,Retail Store,Northeast,Completed
O006921,C00787,2023-01-04,Retail Store,Midwest,Completed
O006922,C00862,2024-06-13,Retail Store,Midwest,Completed
O006923,C00328,2024-08-21,Retail Store,Midwest,Completed
O006924,C00611,2025-11-12,Marketplace,West,Completed
O006925,C00513,2024-04-14,Mobile App,Northeast,Completed
O006926,C00157,2024-08-24,Mobile App,South,Completed
O006927,C00697,2025-06-13,Retail Store,West,Completed
O006928,C00991,2025-09-25,Mobile App,West,Cancelled
O006929,C00515,2023-09-07,Mobile App,Midwest,Completed
O006930,C01468,2024-10-11,Mobile App,Northeast,Completed
O006931,C00382,2024-07-17,Retail Store,Northeast,Completed
O006932,C00090,2025-07-21,Marketplace,South,Completed
O006933,C00444,2025-09-16,Marketplace,Midwest,Completed
O006934,C00331,2025-05-29,Mobile App,South,Returned
O006935,C00430,2025-09-29,Mobile App,West,Completed
O006936,C01085,2023-01-02,Mobile App,Midwest,Completed
O006937,C00851,2024-12-30,Mobile App,South,Completed
O006938,C00205,2024-07-29,Online,Midwest,Completed
O006939,C01081,2025-11-05,Online,Northeast,Completed
O006940,C01150,2024-07-07,Online,South,Completed
O006941,C00277,2024-04-26,Online,Midwest,Completed
O006942,C00386,2024-10-15,Retail Store,Midwest,Completed
O006943,C01221,2025-07-18,Marketplace,Northeast,Completed
O006944,C00380,2023-04-14,Retail Store,South,Completed
O006945,C01256,2023-03-07,Online,Northeast,Returned
O006946,C00229,2025-07-30,Marketplace,South,Completed
O006947,C01347,2024-04-10,Marketplace,Northeast,Completed
O006948,C01030,2024-06-05,Mobile App,West,Completed
O006949,C00278,2025-09-22,Online,Northeast,Completed
O006950,C01230,2025-10-12,Online,West,Completed
O006951,C00965,2025-10-27,Mobile App,South,Completed
O006952,C00077,2025-01-07,Marketplace,South,Completed
O006953,C00294,2023-06-07,Mobile App,Midwest,Completed
O006954,C00219,2025-11-03,Marketplace,Midwest,Completed
O006955,C01096,2023-04-26,Online,Northeast,Completed
O006956,C00956,2023-02-12,Marketplace,South,Completed
O006957,C00200,2023-09-16,Marketplace,South,Completed
O006958,C00051,2025-01-23,Online,Northeast,Completed
O006959,C00640,2024-12-15,Mobile App,West,Returned
O006960,C01124,2025-08-30,Retail Store,South,Completed
O006961,C00750,2023-07-06,Online,Midwest,Completed
O006962,C00220,2023-04-08,Mobile App,South,Completed
O006963,C00834,2023-11-22,Mobile App,South,Completed
O006964,C00232,2023-10-02,Online,Midwest,Completed
O006965,C01475,2023-03-06,Online,South,Completed
O006966,C00744,2025-06-21,Online,Northeast,Completed
O006967,C01386,2024-08-26,Retail Store,South,Cancelled
O006968,C00577,2023-11-24,Marketplace,Midwest,Completed
O006969,C00771,2024-07-24,Mobile App,West,Completed
O006970,C00759,2023-07-08,Retail Store,Midwest,Returned
O006971,C00789,2023-04-20,Retail Store,South,Cancelled
O006972,C00418,2024-07-31,Marketplace,South,Cancelled
O006973,C00926,2025-06-13,Marketplace,West,Completed
O006974,C00799,2025-04-18,Online,West,Completed
O006975,C00729,2023-01-25,Retail Store,Midwest,Completed
O006976,C01418,2024-08-25,Online,South,Completed
O006977,C00751,2024-06-17,Retail Store,South,Completed
O006978,C00470,2025-02-07,Marketplace,Midwest,Returned
O006979,C00595,2023-03-23,Marketplace,South,Completed
O006980,C00096,2023-08-11,Online,West,Completed
O006981,C00380,2024-04-25,Online,Midwest,Completed
O006982,C00376,2024-10-13,Retail Store,Midwest,Completed
O006983,C01310,2024-06-18,Marketplace,South,Completed
O006984,C01123,2025-12-10,Online,West,Completed
O006985,C00722,2024-11-24,Mobile App,Midwest,Completed
O006986,C01256,2025-07-07,Marketplace,Midwest,Completed
O006987,C00273,2025-09-16,Retail Store,Midwest,Returned
O006988,C00437,2023-04-29,Marketplace,Midwest,Completed
O006989,C01055,2024-10-30,Retail Store,West,Completed
O006990,C00127,2025-12-17,Marketplace,Midwest,Completed
O006991,C00372,2025-06-01,Retail Store,West,Completed
O006992,C01086,2023-08-08,Online,Midwest,Completed
