order_item_id,order_id,product_id,quantity,unit_price,unit_cost,discount_percent
OI0014866,O005997,P0069,1,259.35,175.47,0
OI0014867,O005997,P0091,1,196.39,82.27,0
OI0014868,O005998,P0073,1,372.75,170.56,0
OI0014869,O005999,P0055,2,150.07,98.61,0
OI0014870,O005999,P0044,2,279.36,162.6,5
OI0014871,O006000,P0088,1,236.31,102.24,15
OI0014872,O006000,P0014,1,189.67,104.55,5
OI0014873,O006000,P0104,1,71.93,33.51,0
OI0014874,O006001,P0032,4,148.44,75.4,5
OI0014875,O006001,P0075,-1,134.51,78.21,0
OI0014876,O006002,P0087,1,136.09,59.78,0
OI0014877,O006002,P0104,3,71.93,33.51,0
OI0014878,O006002,P0091,2,196.39,82.27,0
OI0014879,O006003,P0018,1,281.84,146.67,0
OI0014880,O006004,P0062,-1,274.98,138.35,15
OI0014881,O006004,P0112,1,361.01,177.23,0
OI0014882,O006004,P0087,3,136.09,59.78,15
OI0014883,O006004,P0090,1,60.09,33.62,15
OI0014884,O006005,P0005,3,181.52,92.02,15
OI0014885,O006005,P0058,2,224.02,143.13,10
OI0014886,O006006,P0026,1,187.78,112.59,0
OI0014887,O006006,P0047,2,243.5,159.8,0
OI0014888,O006007,P0114,3,41.45,23.84,15
OI0014889,O006007,P0065,1,270.21,125.01,10
OI0014890,O006008,P0062,1,274.98,138.35,0
OI0014891,O006008,P0061,2,241.21,110.37,10
OI0014892,O006009,P0047,2,243.5,159.8,15
OI0014893,O006009,P0088,1,236.31,102.24,10
OI0014894,O006009,P0055,2,150.07,98.61,0
OI0014895,O006010,P0110,1,311.63,167.87,5
OI0014896,O006011,P0092,2,51.3,24.69,0
OI0014897,O006011,P0065,1,270.21,125.01,0
OI0014898,O006012,P0088,3,236.31,102.24,20
OI0014899,O006012,P0049,1,59.24,43.15,10
OI0014900,O006013,P0074,1,62.08,27.78,15
OI0014901,O006013,P0007,2,180.16,110.8,10
OI0014902,O006013,P0079,1,28.55,21.67,10
OI0014903,O006013,P0028,1,307.09,179.34,0
OI0014904,O006014,P0054,4,83.38,49.27,0
OI0014905,O006014,P0009,1,102.74,56.37,15
OI0014906,O006014,P0082,2,64.05,28.14,20
OI0014907,O006015,P0051,4,104.92,60.39,0
OI0014908,O006015,P0116,1,53.16,36.42,10
OI0014909,O006015,P0018,2,281.84,146.67,0
OI0014910,O006016,P0092,2,51.3,24.69,0
OI0014911,O006017,P0110,1,311.63,167.87,10
OI0014912,O006017,P0044,1,279.36,162.6,0
OI0014913,O006017,P0018,-1,281.84,146.67,10
OI0014914,O006017,P0094,2,309.52,160.91,10
OI0014915,O006018,P0095,1,202.91,139.2,0
OI0014916,O006018,P0033,1,211.78,114.87,0
OI0014917,O006018,P0100,3,280.83,119.83,0
OI0014918,O006019,P0065,1,270.21,125.01,15
OI0014919,O006019,P0073,1,372.75,170.56,0
OI0014920,O006020,P0041,2,46.27,32.89,15
OI0014921,O006020,P0035,1,326.93,146.56,0
OI0014922,O006020,P0019,2,36.3,22.04,25
OI0014923,O006021,P0083,3,63.1,34.73,0
OI0014924,O006021,P0037,3,171.97,76.8,5
OI0014925,O006021,P0027,1,283.79,152.07,15
OI0014926,O006021,P0082,2,64.05,28.14,0
OI0014927,O006022,P0037,3,171.97,76.8,0
OI0014928,O006022,P0115,1,66.66,49.6,15
OI0014929,O006022,P0063,1,8.2,5.54,10
OI0014930,O006023,P0023,1,15.34,8.57,0
OI0014931,O006023,P0009,1,102.74,56.37,0
OI0014932,O006024,P0032,1,148.44,75.4,0
OI0014933,O006025,P0099,1,179.3,114.96,5
OI0014934,O006025,P0103,1,100.44,47.01,0
OI0014935,O006026,P0016,1,182.65,108.43,10
OI0014936,O006026,P0015,2,147.82,103.39,15
OI0014937,O006027,P0075,3,134.51,78.21,5
OI0014938,O006027,P0022,1,192.12,85.66,0
OI0014939,O006028,P0071,2,66.14,34.77,15
OI0014940,O006029,P0070,1,131.06,75.18,5
OI0014941,O006029,P0050,2,171.47,76.47,5
OI0014942,O006030,P0026,3,187.78,112.59,15
OI0014943,O006030,P0061,2,241.21,110.37,10
OI0014944,O006030,P0095,1,202.91,139.2,0
OI0014945,O006031,P0114,1,41.45,23.84,5
OI0014946,O006031,P0030,1,90.28,41.7,25
OI0014947,O006032,P0077,4,9.56,6.81,0
OI0014948,O006032,P0054,2,83.38,49.27,0
OI0014949,O006032,P0060,3,306.49,149.27,10
OI0014950,O006033,P0119,3,78.86,37.39,0
OI0014951,O006033,P0003,1,171.57,88.27,0
OI0014952,O006034,P0092,2,51.3,24.69,20
OI0014953,O006034,P0089,1,49.96,38.06,0
OI0014954,O006034,P0111,2,116.59,86.94,0
OI0014955,O006034,P0117,1,252.27,158.43,10
OI0014956,O006035,P0118,1,177.52,114.17,0
OI0014957,O006036,P0046,1,310.17,133.53,0
OI0014958,O006036,P0050,2,171.47,76.47,15
OI0014959,O006037,P0012,3,20.32,10.75,10
OI0014960,O006037,P0118,4,177.52,114.17,25
OI0014961,O006037,P0093,2,64.09,40.65,10
OI0014962,O006037,P0116,1,53.16,36.42,0
OI0014963,O006038,P0024,1,169.87,104.81,0
OI0014964,O006038,P0064,2,60.15,32.62,5
OI0014965,O006038,P0106,3,56.39,27.98,0
OI0014966,O006038,P0119,2,78.86,37.39,0
OI0014967,O006039,P0026,1,187.78,112.59,15
OI0014968,O006039,P0070,1,131.06,75.18,5
OI0014969,O006040,P0120,1,123.81,98.52,15
OI0014970,O006041,P0101,-1,338.95,156.07,5
OI0014971,O006042,P0066,1,103.29,50.62,5
OI0014972,O006042,P0079,2,28.55,21.67,0
OI0014973,O006043,P0034,1,265.11,120.64,5
OI0014974,O006043,P0078,2,268.06,129.83,5
OI0014975,O006044,P0099,2,179.3,114.96,15
OI0014976,O006044,P0078,4,268.06,129.83,0
OI0014977,O006044,P0088,1,236.31,102.24,10
OI0014978,O006045,P0023,1,15.34,8.57,5
OI0014979,O006045,P0082,2,64.05,28.14,0
OI0014980,O006045,P0017,2,30.38,15.75,5
OI0014981,O006046,P0048,2,316.06,150.66,5
OI0014982,O006047,P0014,1,189.67,104.55,20
OI0014983,O006047,P0059,1,310.18,133.96,5
OI0014984,O006047,P0064,1,60.15,32.62,5
OI0014985,O006048,P0033,1,211.78,114.87,110
OI0014986,O006048,P0080,1,392.84,163.94,0
OI0014987,O006048,P0072,1,272.32,149.77,15
OI0014988,O006049,P0025,1,187.19,125.9,5
OI0014989,O006050,P0105,1,124.3,57.25,10
OI0014990,O006051,P0112,2,361.01,177.23,10
OI0014991,O006051,P0103,4,100.44,47.01,0
OI0014992,O006052,P0034,3,265.11,120.64,0
OI0014993,O006052,P0051,3,104.92,60.39,20
OI0014994,O006052,P0029,1,35.33,21.58,10
OI0014995,O006052,P0084,2,42.76,20.69,15
OI0014996,O006053,P0028,3,307.09,179.34,10
OI0014997,O006054,P0114,2,41.45,23.84,0
OI0014998,O006054,P0048,2,316.06,150.66,0
OI0014999,O006055,P0100,1,280.83,119.83,0
OI0015000,O006055,P0061,1,241.21,110.37,5
OI0015001,O006055,P0115,2,66.66,49.6,0
OI0015002,O006055,P0097,2,163.15,70.37,0
OI0015003,O006056,P0041,-1,46.27,32.89,0
OI0015004,O006056,P0079,1,28.55,21.67,0
OI0015005,O006056,P0072,1,272.32,149.77,10
OI0015006,O006057,P0105,1,124.3,57.25,15
OI0015007,O006057,P0069,2,259.35,175.47,10
OI0015008,O006057,P0075,4,134.51,78.21,5
OI0015009,O006057,P0026,4,187.78,112.59,5
OI0015010,O006058,P0012,2,20.32,10.75,5
OI0015011,O006058,P0003,1,171.57,88.27,0
OI0015012,O006059,P0066,2,103.29,50.62,15
OI0015013,O006059,P0102,1,195.72,100.75,0
OI0015014,O006060,P0061,1,241.21,110.37,0
OI0015015,O006060,P0063,2,8.2,5.54,20
OI0015016,O006061,P0022,4,192.12,85.66,0
OI0015017,O006061,P0028,2,307.09,179.34,20
OI0015018,O006062,P0078,-1,268.06,129.83,0
OI0015019,O006062,P0003,1,171.57,88.27,10
OI0015020,O006062,P0015,1,147.82,103.39,15
OI0015021,O006063,P0066,4,103.29,50.62,0
OI0015022,O006063,P0026,-1,187.78,112.59,10
OI0015023,O006063,P0071,1,66.14,34.77,20
OI0015024,O006064,P0050,1,171.47,76.47,10
OI0015025,O006065,P0058,1,224.02,143.13,0
OI0015026,O006065,P0036,1,71.47,40.11,0
OI0015027,O006066,P0024,2,169.87,104.81,0
OI0015028,O006067,P0104,3,71.93,33.51,0
OI0015029,O006067,P0087,1,136.09,59.78,10
OI0015030,O006068,P0110,2,311.63,167.87,0
OI0015031,O006068,P0070,1,131.06,75.18,0
OI0015032,O006068,P0004,1,114.79,53.81,5
OI0015033,O006068,P0098,1,17.88,10.05,5
OI0015034,O006069,P0115,3,66.66,49.6,10
OI0015035,O006070,P0065,1,270.21,125.01,0
OI0015036,O006070,P0037,3,171.97,76.8,10
OI0015037,O006070,P0114,1,41.45,23.84,0
OI0015038,O006070,P0119,1,78.86,37.39,5
OI0015039,O006071,P0110,1,311.63,167.87,0
OI0015040,O006071,P0067,4,33.07,19.77,0
OI0015041,O006071,P0027,2,283.79,152.07,0
OI0015042,O006072,P0099,1,179.3,114.96,10
OI0015043,O006072,P0090,2,60.09,33.62,10
OI0015044,O006073,P0010,1,236.09,100.66,0
OI0015045,O006073,P0097,1,163.15,70.37,0
OI0015046,O006073,P0048,1,316.06,150.66,15
OI0015047,O006073,P0014,4,189.67,104.55,15
OI0015048,O006074,P0075,2,134.51,78.21,5
OI0015049,O006074,P0035,3,326.93,146.56,0
OI0015050,O006075,P0092,1,51.3,24.69,5
OI0015051,O006076,P0018,3,281.84,146.67,0
OI0015052,O006076,P0116,1,53.16,36.42,5
OI0015053,O006076,P0017,3,30.38,15.75,110
OI0015054,O006077,P0095,2,202.91,139.2,0
OI0015055,O006078,P0105,1,124.3,57.25,5
OI0015056,O006078,P0108,3,299.87,137.39,10
OI0015057,O006079,P0017,1,30.38,15.75,0
OI0015058,O006079,P0007,2,180.16,110.8,15
OI0015059,O006080,P0049,2,59.24,43.15,5
OI0015060,O006080,P0042,1,79.85,35.8,10
OI0015061,O006080,P0040,2,214.96,89.94,15
OI0015062,O006080,P0106,2,56.39,27.98,0
OI0015063,O006081,P0028,1,307.09,179.34,0
OI0015064,O006082,P0046,3,310.17,133.53,0
OI0015065,O006082,P0037,1,171.97,76.8,0
OI0015066,O006082,P0059,1,310.18,133.96,10
OI0015067,O006083,P0102,1,195.72,100.75,5
OI0015068,O006083,P0024,2,169.87,104.81,10
OI0015069,O006083,P0048,2,316.06,150.66,0
OI0015070,O006083,P0031,1,254.7,145.72,5
OI0015071,O006084,P0057,2,95.09,41.82,0
OI0015072,O006085,P0034,1,265.11,120.64,15
OI0015073,O006086,P0069,1,259.35,175.47,0
OI0015074,O006086,P0108,2,299.87,137.39,0
OI0015075,O006086,P0103,2,100.44,47.01,0
OI0015076,O006086,P0039,1,66.47,46.73,0
OI0015077,O006087,P0012,1,20.32,10.75,0
OI0015078,O006087,P0060,1,306.49,149.27,5
OI0015079,O006087,P0104,1,71.93,33.51,15
OI0015080,O006087,P0111,1,116.59,86.94,15
OI0015081,O006088,P0118,1,177.52,114.17,10
OI0015082,O006088,P0030,4,90.28,41.7,0
OI0015083,O006088,P0110,3,311.63,167.87,10
OI0015084,O006089,P0092,3,51.3,24.69,20
OI0015085,O006089,P0002,1,230.82,108.89,0
OI0015086,O006089,P0015,1,147.82,103.39,0
OI0015087,O006090,P0095,4,202.91,139.2,5
OI0015088,O006091,P0062,1,274.98,138.35,15
OI0015089,O006091,P0090,1,60.09,33.62,15
OI0015090,O006091,P0096,1,280.31,123.46,10
OI0015091,O006092,P0085,1,142.09,59.82,0
OI0015092,O006093,P0037,1,171.97,76.8,0
OI0015093,O006093,P0099,1,179.3,114.96,10
OI0015094,O006093,P0106,1,56.39,27.98,0
OI0015095,O006093,P0021,3,217.0,157.06,10
OI0015096,O006094,P0038,1,81.71,51.71,0
OI0015097,O006094,P0070,1,131.06,75.18,15
OI0015098,O006094,P0079,4,28.55,21.67,5
OI0015099,O006095,P0117,1,252.27,158.43,5
OI0015100,O006096,P0049,2,59.24,43.15,5
OI0015101,O006096,P0016,3,182.65,108.43,0
OI0015102,O006096,P0038,2,81.71,51.71,15
OI0015103,O006096,P0017,3,30.38,15.75,0
OI0015104,O006097,P0044,2,279.36,162.6,5
OI0015105,O006097,P0089,3,49.96,38.06,5
OI0015106,O006098,P0046,1,310.17,133.53,15
OI0015107,O006098,P0104,4,71.93,33.51,0
OI0015108,O006098,P0054,1,83.38,49.27,10
OI0015109,O006098,P0101,1,338.95,156.07,0
OI0015110,O006099,P0034,1,265.11,120.64,10
OI0015111,O006099,P0037,1,171.97,76.8,10
OI0015112,O006099,P0113,3,152.02,79.85,0
OI0015113,O006100,P0027,2,283.79,152.07,0
OI0015114,O006100,P0104,1,71.93,33.51,0
OI0015115,O006100,P0021,1,217.0,157.06,0
OI0015116,O006100,P0084,3,42.76,20.69,10
OI0015117,O006101,P0003,2,171.57,88.27,0
OI0015118,O006101,P0090,4,60.09,33.62,5
OI0015119,O006102,P0018,2,281.84,146.67,25
OI0015120,O006103,P0066,1,103.29,50.62,0
OI0015121,O006103,P0078,1,268.06,129.83,10
OI0015122,O006103,P0006,1,273.98,150.3,10
OI0015123,O006103,P0013,2,127.84,91.01,0
OI0015124,O006104,P0055,-1,150.07,98.61,20
OI0015125,O006104,P0037,1,171.97,76.8,0
OI0015126,O006105,P0107,3,140.71,82.95,15
OI0015127,O006105,P0014,1,189.67,104.55,10
OI0015128,O006105,P0062,1,274.98,138.35,10
OI0015129,O006105,P0032,2,148.44,75.4,5
OI0015130,O006106,P0023,1,15.34,8.57,20
OI0015131,O006106,P0037,1,171.97,76.8,5
OI0015132,O006106,P0100,1,280.83,119.83,15
OI0015133,O006107,P0058,1,224.02,143.13,20
OI0015134,O006108,P0047,1,243.5,159.8,0
OI0015135,O006108,P0093,2,64.09,40.65,20
OI0015136,O006108,P0026,2,187.78,112.59,10
OI0015137,O006108,P0112,1,361.01,177.23,0
OI0015138,O006109,P0024,3,169.87,104.81,0
OI0015139,O006109,P0089,4,49.96,38.06,0
OI0015140,O006109,P0073,2,372.75,170.56,15
OI0015141,O006109,P0102,4,195.72,100.75,0
OI0015142,O006110,P0117,2,252.27,158.43,0
OI0015143,O006110,P0086,1,263.23,167.09,5
OI0015144,O006111,P0016,2,182.65,108.43,15
OI0015145,O006112,P0030,2,90.28,41.7,0
OI0015146,O006112,P0086,3,263.23,167.09,5
OI0015147,O006112,P0053,1,23.29,11.09,15
OI0015148,O006112,P0036,2,71.47,40.11,110
OI0015149,O006113,P0083,1,63.1,34.73,20
OI0015150,O006114,P0078,2,268.06,129.83,20
OI0015151,O006114,P0118,4,177.52,114.17,0
OI0015152,O006115,P0094,2,309.52,160.91,0
OI0015153,O006115,P0027,2,283.79,152.07,15
OI0015154,O006116,P0048,2,316.06,150.66,15
OI0015155,O006117,P0090,1,60.09,33.62,0
OI0015156,O006117,P0040,1,214.96,89.94,0
OI0015157,O006117,P0005,2,181.52,92.02,10
OI0015158,O006118,P0086,1,263.23,167.09,0
OI0015159,O006118,P0101,1,338.95,156.07,0
OI0015160,O006119,P0054,1,83.38,49.27,0
OI0015161,O006120,P0106,2,56.39,27.98,0
OI0015162,O006120,P0078,1,268.06,129.83,5
OI0015163,O006120,P0056,1,385.75,167.31,15
OI0015164,O006121,P0119,-1,78.86,37.39,0
OI0015165,O006121,P0073,4,372.75,170.56,0
OI0015166,O006121,P0037,2,171.97,76.8,15
OI0015167,O006122,P0052,1,142.04,68.52,15
OI0015168,O006122,P0028,1,307.09,179.34,0
OI0015169,O006122,P0070,1,131.06,75.18,0
OI0015170,O006123,P0083,3,63.1,34.73,5
OI0015171,O006124,P0048,2,316.06,150.66,0
OI0015172,O006124,P0062,1,274.98,138.35,10
OI0015173,O006124,P0117,1,252.27,158.43,5
OI0015174,O006124,P0067,2,33.07,19.77,110
OI0015175,O006125,P0096,3,280.31,123.46,5
OI0015176,O006125,P0001,1,58.62,26.48,0
OI0015177,O006125,P0043,2,33.48,14.68,5
OI0015178,O006126,P0089,1,49.96,38.06,10
OI0015179,O006126,P0038,2,81.71,51.71,25
OI0015180,O006126,P0100,4,280.83,119.83,20
OI0015181,O006127,P0099,3,179.3,114.96,25
OI0015182,O006127,P0119,4,78.86,37.39,0
OI0015183,O006127,P0086,3,263.23,167.09,10
OI0015184,O006127,P0070,1,131.06,75.18,0
OI0015185,O006128,P0066,2,103.29,50.62,20
OI0015186,O006129,P0031,3,254.7,145.72,5
OI0015187,O006129,P0023,2,15.34,8.57,10
OI0015188,O006129,P0099,4,179.3,114.96,0
OI0015189,O006130,P0119,1,78.86,37.39,0
OI0015190,O006131,P0107,1,140.71,82.95,25
OI0015191,O006132,P0047,1,243.5,159.8,20
OI0015192,O006132,P0072,2,272.32,149.77,0
OI0015193,O006132,P0019,1,36.3,22.04,0
OI0015194,O006132,P0062,1,274.98,138.35,0
OI0015195,O006133,P0119,1,78.86,37.39,20
OI0015196,O006133,P0072,1,272.32,149.77,0
OI0015197,O006133,P0114,1,41.45,23.84,10
OI0015198,O006134,P0054,2,83.38,49.27,0
OI0015199,O006134,P0021,1,217.0,157.06,10
OI0015200,O006135,P0022,3,192.12,85.66,5
OI0015201,O006136,P0089,2,49.96,38.06,0
OI0015202,O006136,P0002,1,230.82,108.89,5
OI0015203,O006137,P0056,2,385.75,167.31,10
OI0015204,O006137,P0049,2,59.24,43.15,20
OI0015205,O006137,P0092,1,51.3,24.69,110
OI0015206,O006137,P0028,4,307.09,179.34,5
OI0015207,O006138,P0084,1,42.76,20.69,15
OI0015208,O006138,P0073,1,372.75,170.56,10
OI0015209,O006139,P0011,1,116.27,72.14,10
OI0015210,O006139,P0057,1,95.09,41.82,0
OI0015211,O006139,P0108,4,299.87,137.39,20
OI0015212,O006140,P0049,1,59.24,43.15,5
OI0015213,O006141,P0074,2,62.08,27.78,0
OI0015214,O006141,P0066,1,103.29,50.62,0
OI0015215,O006141,P0085,1,142.09,59.82,0
OI0015216,O006142,P0036,1,71.47,40.11,0
OI0015217,O006142,P0004,1,114.79,53.81,0
OI0015218,O006142,P0012,2,20.32,10.75,10
OI0015219,O006143,P0098,1,17.88,10.05,25
OI0015220,O006143,P0077,1,9.56,6.81,10
OI0015221,O006143,P0004,1,114.79,53.81,0
OI0015222,O006144,P0094,1,309.52,160.91,10
OI0015223,O006145,P0046,1,310.17,133.53,0
OI0015224,O006145,P0071,3,66.14,34.77,20
OI0015225,O006145,P0093,1,64.09,40.65,5
OI0015226,O006145,P0009,2,102.74,56.37,0
OI0015227,O006146,P0059,2,310.18,133.96,5
OI0015228,O006146,P0035,2,326.93,146.56,0
OI0015229,O006146,P0065,3,270.21,125.01,0
OI0015230,O006147,P0058,2,224.02,143.13,25
OI0015231,O006147,P0065,1,270.21,125.01,0
OI0015232,O006148,P0103,1,100.44,47.01,0
OI0015233,O006148,P0026,1,187.78,112.59,5
OI0015234,O006148,P0120,3,123.81,98.52,5
OI0015235,O006148,P0108,2,299.87,137.39,0
OI0015236,O006149,P0057,4,95.09,41.82,20
OI0015237,O006150,P0076,1,81.73,46.21,10
OI0015238,O006151,P0029,3,35.33,21.58,15
OI0015239,O006152,P0007,2,180.16,110.8,0
OI0015240,O006153,P0047,1,243.5,159.8,15
OI0015241,O006154,P0008,1,223.03,120.69,5
OI0015242,O006154,P0081,2,96.93,49.39,0
OI0015243,O006154,P0072,2,272.32,149.77,5
OI0015244,O006154,P0032,1,148.44,75.4,0
OI0015245,O006155,P0103,3,100.44,47.01,5
OI0015246,O006155,P0050,1,171.47,76.47,0
OI0015247,O006156,P0012,1,20.32,10.75,0
OI0015248,O006156,P0109,1,39.14,21.27,15
OI0015249,O006157,P0010,2,236.09,100.66,15
OI0015250,O006157,P0069,1,259.35,175.47,0
OI0015251,O006157,P0071,2,66.14,34.77,0
OI0015252,O006157,P0113,3,152.02,79.85,0
OI0015253,O006158,P0103,1,100.44,47.01,5
OI0015254,O006158,P0072,2,272.32,149.77,5
OI0015255,O006158,P0096,1,280.31,123.46,15
OI0015256,O006158,P0008,2,223.03,120.69,0
OI0015257,O006159,P0034,1,265.11,120.64,5
OI0015258,O006159,P0080,2,392.84,163.94,20
OI0015259,O006159,P0062,2,274.98,138.35,5
OI0015260,O006160,P0047,2,243.5,159.8,20
OI0015261,O006160,P0049,2,59.24,43.15,10
OI0015262,O006160,P0078,1,268.06,129.83,0
OI0015263,O006161,P0073,4,372.75,170.56,5
OI0015264,O006161,P0106,2,56.39,27.98,5
OI0015265,O006161,P0083,1,63.1,34.73,0
OI0015266,O006162,P0047,1,243.5,159.8,0
OI0015267,O006163,P0099,1,179.3,114.96,5
OI0015268,O006163,P0107,1,140.71,82.95,5
OI0015269,O006163,P0069,3,259.35,175.47,0
OI0015270,O006164,P0025,2,187.19,125.9,0
OI0015271,O006165,P0095,3,202.91,139.2,10
OI0015272,O006166,P0057,2,95.09,41.82,15
OI0015273,O006166,P0063,2,8.2,5.54,0
OI0015274,O006166,P0049,2,59.24,43.15,20
OI0015275,O006166,P0068,2,103.65,44.29,0
OI0015276,O006167,P0063,1,8.2,5.54,0
OI0015277,O006167,P0112,1,361.01,177.23,10
OI0015278,O006168,P0090,1,60.09,33.62,10
OI0015279,O006169,P0072,1,272.32,149.77,10
OI0015280,O006170,P0039,4,66.47,46.73,10
OI0015281,O006170,P0064,1,60.15,32.62,25
OI0015282,O006171,P0071,2,66.14,34.77,10
OI0015283,O006171,P0111,1,116.59,86.94,0
OI0015284,O006172,P0120,3,123.81,98.52,20
OI0015285,O006172,P0101,2,338.95,156.07,5
OI0015286,O006172,P0015,4,147.82,103.39,0
OI0015287,O006173,P0052,2,142.04,68.52,5
OI0015288,O006174,P0109,1,39.14,21.27,20
OI0015289,O006174,P0017,2,30.38,15.75,0
OI0015290,O006175,P0098,1,17.88,10.05,10
OI0015291,O006175,P0041,1,46.27,32.89,15
OI0015292,O006176,P0021,1,217.0,157.06,110
OI0015293,O006177,P0099,2,179.3,114.96,110
OI0015294,O006177,P0001,2,58.62,26.48,10
OI0015295,O006177,P0015,3,147.82,103.39,5
OI0015296,O006177,P0019,1,36.3,22.04,0
OI0015297,O006178,P0046,1,310.17,133.53,15
OI0015298,O006178,P0045,2,354.19,170.05,20
OI0015299,O006178,P0094,1,309.52,160.91,10
OI0015300,O006178,P0021,1,217.0,157.06,15
OI0015301,O006179,P0116,1,53.16,36.42,5
OI0015302,O006180,P0049,1,59.24,43.15,15
OI0015303,O006180,P0039,1,66.47,46.73,0
OI0015304,O006181,P0053,1,23.29,11.09,15
OI0015305,O006182,P0031,1,254.7,145.72,15
OI0015306,O006182,P0052,1,142.04,68.52,15
OI0015307,O006183,P0021,1,217.0,157.06,110
OI0015308,O006183,P0024,2,169.87,104.81,5
OI0015309,O006183,P0073,3,372.75,170.56,15
OI0015310,O006183,P0042,1,79.85,35.8,10
OI0015311,O006184,P0085,3,142.09,59.82,10
OI0015312,O006184,P0103,3,100.44,47.01,0
OI0015313,O006184,P0116,2,53.16,36.42,0
OI0015314,O006185,P0062,3,274.98,138.35,0
OI0015315,O006186,P0013,1,127.84,91.01,0
OI0015316,O006186,P0101,1,338.95,156.07,5
OI0015317,O006187,P0094,1,309.52,160.91,10
OI0015318,O006187,P0082,1,64.05,28.14,10
OI0015319,O006188,P0065,3,270.21,125.01,0
OI0015320,O006188,P0060,1,306.49,149.27,0
OI0015321,O006189,P0119,2,78.86,37.39,5
OI0015322,O006190,P0015,1,147.82,103.39,15
OI0015323,O006190,P0097,1,163.15,70.37,5
OI0015324,O006190,P0078,2,268.06,129.83,20
OI0015325,O006191,P0085,1,142.09,59.82,10
OI0015326,O006192,P0038,3,81.71,51.71,5
OI0015327,O006192,P0032,1,148.44,75.4,10
OI0015328,O006192,P0089,3,49.96,38.06,0
OI0015329,O006192,P0037,1,171.97,76.8,15
OI0015330,O006193,P0064,1,60.15,32.62,0
OI0015331,O006193,P0043,4,33.48,14.68,0
OI0015332,O006194,P0092,1,51.3,24.69,10
OI0015333,O006194,P0116,3,53.16,36.42,15
OI0015334,O006194,P0104,1,71.93,33.51,5
OI0015335,O006194,P0065,2,270.21,125.01,5
OI0015336,O006195,P0051,2,104.92,60.39,0
OI0015337,O006196,P0120,-1,123.81,98.52,15
OI0015338,O006196,P0050,3,171.47,76.47,0
OI0015339,O006196,P0046,2,310.17,133.53,0
OI0015340,O006197,P0026,1,187.78,112.59,5
OI0015341,O006197,P0110,1,311.63,167.87,10
OI0015342,O006197,P0069,2,259.35,175.47,10
OI0015343,O006198,P0110,1,311.63,167.87,0
OI0015344,O006198,P0079,1,28.55,21.67,5
OI0015345,O006198,P0099,3,179.3,114.96,0
OI0015346,O006198,P0044,3,279.36,162.6,110
OI0015347,O006199,P0074,2,62.08,27.78,0
OI0015348,O006199,P0053,1,23.29,11.09,5
OI0015349,O006199,P0018,2,281.84,146.67,5
OI0015350,O006199,P0094,3,309.52,160.91,5
OI0015351,O006200,P0034,1,265.11,120.64,5
OI0015352,O006200,P0050,1,171.47,76.47,0
OI0015353,O006200,P0060,1,306.49,149.27,5
OI0015354,O006201,P0116,2,53.16,36.42,10
OI0015355,O006201,P0075,1,134.51,78.21,0
OI0015356,O006201,P0031,1,254.7,145.72,10
OI0015357,O006202,P0104,1,71.93,33.51,0
OI0015358,O006202,P0028,1,307.09,179.34,0
OI0015359,O006202,P0012,1,20.32,10.75,5
OI0015360,O006202,P0085,1,142.09,59.82,15
OI0015361,O006203,P0038,1,81.71,51.71,0
OI0015362,O006203,P0050,1,171.47,76.47,15
OI0015363,O006204,P0005,1,181.52,92.02,5
OI0015364,O006204,P0086,1,263.23,167.09,0
OI0015365,O006204,P0038,1,81.71,51.71,5
OI0015366,O006205,P0074,2,62.08,27.78,0
OI0015367,O006205,P0056,2,385.75,167.31,10
OI0015368,O006205,P0108,2,299.87,137.39,0
OI0015369,O006206,P0104,1,71.93,33.51,20
OI0015370,O006206,P0067,1,33.07,19.77,25
OI0015371,O006206,P0068,1,103.65,44.29,20
OI0015372,O006206,P0089,2,49.96,38.06,0
OI0015373,O006207,P0042,3,79.85,35.8,20
OI0015374,O006207,P0005,1,181.52,92.02,25
OI0015375,O006207,P0048,1,316.06,150.66,110
OI0015376,O006207,P0027,1,283.79,152.07,0
OI0015377,O006208,P0022,1,192.12,85.66,20
OI0015378,O006208,P0106,1,56.39,27.98,5
OI0015379,O006208,P0010,2,236.09,100.66,15
OI0015380,O006208,P0056,1,385.75,167.31,0
OI0015381,O006209,P0094,1,309.52,160.91,0
OI0015382,O006209,P0108,3,299.87,137.39,5
OI0015383,O006209,P0089,1,49.96,38.06,15
OI0015384,O006210,P0027,1,283.79,152.07,0
OI0015385,O006210,P0021,2,217.0,157.06,0
OI0015386,O006211,P0058,2,224.02,143.13,5
OI0015387,O006211,P0097,2,163.15,70.37,0
OI0015388,O006211,P0001,1,58.62,26.48,5
OI0015389,O006212,P0006,3,273.98,150.3,0
OI0015390,O006212,P0035,1,326.93,146.56,0
OI0015391,O006212,P0047,1,243.5,159.8,0
OI0015392,O006213,P0072,1,272.32,149.77,0
OI0015393,O006213,P0047,4,243.5,159.8,0
OI0015394,O006214,P0041,2,46.27,32.89,10
OI0015395,O006215,P0021,1,217.0,157.06,0
OI0015396,O006215,P0006,2,273.98,150.3,20
OI0015397,O006215,P0031,1,254.7,145.72,10
OI0015398,O006215,P0067,2,33.07,19.77,15
OI0015399,O006216,P0102,1,195.72,100.75,10
OI0015400,O006216,P0023,4,15.34,8.57,0
OI0015401,O006217,P0075,2,134.51,78.21,10
